lotsizesquarefeet,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,regionidzip,garagecarcnt,poolcnt,AgeofHouse,buildingclasstypeid
-0.05461135164469988,-0.05461135164469988,5.0,6.0,2,0.0,1.0,79.0,0.0
-0.0515956899993545,-0.0515956899993545,6.0,6.0,2,0.0,1.0,46.0,0.0
-0.008854292428810159,-0.008854292428810159,4.0,6.0,1,0.0,1.0,54.0,0.0
-0.008719933633449124,-0.008719933633449124,4.0,5.0,1,0.0,1.0,54.0,0.0
-0.008807434201246524,-0.008807434201246524,5.0,8.0,18,0.0,1.0,23.0,0.0
-0.012478632887303573,-0.012478632887303573,4.0,3.0,4,0.0,0.0,53.0,0.0
-0.025106925215703246,-0.025106925215703246,4.0,4.0,26,0.0,0.0,48.0,0.0
-0.001051441249106466,-0.001051441249106466,3.0,3.5,10,3.0,0.0,13.0,0.0
-0.0005589517145090764,-0.0005589517145090764,4.0,4.0,19,2.0,0.0,32.0,0.0
-0.003930831518373924,-0.003930831518373924,4.0,6.0,35,2.0,1.0,5.0,0.0
-0.005413081573958301,-0.005413081573958301,4.0,5.5,11,2.0,1.0,16.0,0.0
-0.022164897927957866,-0.022164897927957866,5.0,5.0,1,0.0,1.0,46.0,0.0
-0.006895331629542678,-0.006895331629542678,5.0,5.0,18,0.0,0.0,16.0,0.0
-0.03307378019187966,-0.03307378019187966,7.0,7.0,1,0.0,1.0,80.0,0.0
-0.02338464628015004,-0.02338464628015004,11.0,9.0,13,0.0,1.0,91.0,0.0
-0.035826461988653614,-0.035826461988653614,10.0,12.0,13,0.0,1.0,80.0,0.0
-0.013024674681973688,-0.013024674681973688,4.0,8.0,2,0.0,1.0,85.0,0.0
-0.0241941460685708,-0.0241941460685708,6.0,6.0,18,0.0,1.0,54.0,0.0
-0.0062856965260362,-0.0062856965260362,5.0,5.0,18,0.0,1.0,69.0,0.0
-0.025682612011485046,-0.025682612011485046,4.0,3.0,4,0.0,1.0,52.0,0.0
-0.00815620046714784,-0.00815620046714784,2.0,4.0,4,0.0,0.0,63.0,0.0
-0.02049664939765661,-0.02049664939765661,3.0,3.0,25,0.0,1.0,20.0,0.0
-0.0010265776997869863,-0.0010265776997869863,4.0,5.0,10,2.0,0.0,27.0,0.0
-0.008769660732088083,-0.008769660732088083,4.0,5.5,8,3.0,1.0,47.0,0.0
-0.0025250846914648697,-0.0025250846914648697,2.0,4.5,35,2.0,0.0,9.0,0.0
-0.007454761489230975,-0.007454761489230975,3.0,4.5,7,2.0,1.0,26.0,0.0
-0.03298341075300693,-0.03298341075300693,5.0,6.0,18,0.0,1.0,29.0,0.0
-0.008385232007994587,-0.008385232007994587,5.0,5.0,4,0.0,0.0,15.0,0.0
-0.026904751089573326,-0.026904751089573326,5.0,8.0,16,11.0,1.0,7.0,0.0
-0.321735284484428,-0.321735284484428,7.0,7.0,4,0.0,1.0,3.0,0.0
-0.009143570262238724,-0.009143570262238724,5.0,6.0,1,0.0,1.0,26.0,0.0
-0.0008410573702493288,-0.0008410573702493288,2.0,2.0,21,0.0,0.0,67.0,0.0
-0.008204014985069917,-0.008204014985069917,5.0,4.0,1,0.0,1.0,91.0,0.0
-0.020494258671760506,-0.020494258671760506,7.0,12.0,1,0.0,1.0,27.0,0.0
-0.019251559350965734,-0.019251559350965734,5.0,10.0,1,0.0,1.0,9.0,0.0
-0.04732394096819617,-0.04732394096819617,7.0,7.0,1,0.0,1.0,35.0,0.0
-0.009219595345734825,-0.009219595345734825,5.0,8.0,1,0.0,1.0,50.0,0.0
-0.019775606467391692,-0.019775606467391692,10.0,14.0,18,0.0,1.0,4.0,0.0
-0.007424638342940067,-0.007424638342940067,6.0,9.0,18,0.0,1.0,80.0,0.0
-0.015619090424425568,-0.015619090424425568,5.0,7.0,18,0.0,1.0,31.0,0.0
-0.01541396614253986,-0.01541396614253986,7.0,7.0,27,0.0,0.0,78.0,0.0
-0.014854536282851561,-0.014854536282851561,5.0,6.0,18,0.0,1.0,19.0,0.0
-0.01471587418087754,-0.01471587418087754,5.0,8.0,18,0.0,1.0,16.0,0.0
-0.00477619219523624,-0.00477619219523624,5.0,5.0,4,0.0,0.0,53.0,0.0
-0.003040525194664856,-0.003040525194664856,3.0,5.0,4,0.0,0.0,47.0,0.0
-0.006408579837095937,-0.006408579837095937,4.0,2.0,4,0.0,0.0,68.0,0.0
-0.006965618970888131,-0.006965618970888131,5.0,5.0,4,0.0,1.0,90.0,0.0
-0.05593820451703751,-0.05593820451703751,5.0,4.0,4,0.0,1.0,64.0,0.0
-0.08254220228888097,-0.08254220228888097,4.0,5.0,26,0.0,1.0,24.0,0.0
-0.0011633272210441257,-0.0011633272210441257,3.0,3.5,8,3.0,0.0,10.0,0.0
-0.0024246742038285083,-0.0024246742038285083,5.0,4.0,8,2.0,1.0,21.0,0.0
-0.0037873879646076938,-0.0037873879646076938,4.0,4.0,8,2.0,1.0,55.0,0.0
-0.0039193560340726255,-0.0039193560340726255,5.0,6.5,6,3.0,1.0,52.0,0.0
-0.006450656612867365,-0.006450656612867365,4.0,4.5,8,4.0,1.0,29.0,0.0
-0.009086192840732232,-0.009086192840732232,4.0,4.5,8,4.0,0.0,18.0,0.0
-0.0024428437206388976,-0.0024428437206388976,4.0,4.0,42,3.0,0.0,17.0,0.0
-0.06047341154194648,-0.06047341154194648,4.0,5.0,18,0.0,1.0,23.0,0.0
-0.009441932854072481,-0.009441932854072481,6.0,8.0,18,0.0,0.0,13.0,0.0
-0.012095638598747738,-0.012095638598747738,5.0,8.0,22,10.0,1.0,6.0,0.0
-0.013332600177391862,-0.013332600177391862,3.0,4.0,1,0.0,1.0,95.0,0.0
-0.013962795523604831,-0.013962795523604831,6.0,6.0,3,0.0,1.0,13.0,0.0
-0.014918607736867146,-0.014918607736867146,4.0,5.0,18,0.0,1.0,65.0,0.0
-0.0021047950789298154,-0.0021047950789298154,3.0,3.0,4,0.0,0.0,43.0,0.0
-0.01207842537229579,-0.01207842537229579,4.0,5.0,4,0.0,0.0,8.0,0.0
-0.005681799164680372,-0.005681799164680372,5.0,6.0,4,0.0,0.0,86.0,0.0
-0.07884900892457977,-0.07884900892457977,4.0,5.0,4,0.0,1.0,66.0,0.0
-0.0016357346581142432,-0.0016357346581142432,3.0,3.0,7,2.0,0.0,40.0,0.0
-0.009190428489802359,-0.009190428489802359,4.0,7.0,22,4.0,0.0,20.0,0.0
-0.008013713203740051,-0.008013713203740051,4.0,7.5,11,2.0,0.0,10.0,0.0
-0.007605377220685517,-0.007605377220685517,8.0,11.0,27,0.0,1.0,7.0,0.0
-0.004916288732747924,-0.004916288732747924,4.0,4.0,1,0.0,1.0,29.0,0.0
-0.027424494899386302,-0.027424494899386302,8.0,8.0,1,0.0,0.0,6.0,0.0
-0.04061843297480414,-0.04061843297480414,7.0,7.0,1,0.0,1.0,63.0,0.0
-0.00949691954968287,-0.00949691954968287,5.0,5.0,1,0.0,1.0,93.0,0.0
-0.01037001264693999,-0.01037001264693999,4.0,4.0,1,0.0,1.0,51.0,0.0
-0.04222882593841968,-0.04222882593841968,9.0,14.0,1,0.0,1.0,24.0,0.0
-0.008964265820030936,-0.008964265820030936,5.0,6.0,15,0.0,1.0,66.0,0.0
-0.018423890045734588,-0.018423890045734588,6.0,8.0,18,0.0,1.0,9.0,0.0
-0.011540033900493206,-0.011540033900493206,6.0,5.0,18,0.0,1.0,81.0,0.0
-0.004997573413215455,-0.004997573413215455,5.0,6.0,3,0.0,1.0,28.0,0.0
-0.002143046693267477,-0.002143046693267477,5.0,3.0,4,0.0,0.0,67.0,0.0
-0.025388552726264276,-0.025388552726264276,3.0,4.0,72,0.0,1.0,59.0,0.0
-0.006775795334737486,-0.006775795334737486,4.0,4.0,8,2.0,0.0,61.0,0.0
-0.012093726018030855,-0.012093726018030855,7.0,7.5,11,4.0,1.0,16.0,0.0
-0.004201939834992099,-0.004201939834992099,4.0,5.5,22,4.0,0.0,6.0,0.0
-0.0014028779558337297,-0.0014028779558337297,7.0,7.0,21,0.0,1.0,29.0,0.0
-0.0008377103539947834,-0.0008377103539947834,4.0,5.0,21,0.0,0.0,21.0,0.0
-0.1476512313433728,-0.1476512313433728,4.0,5.0,55,0.0,0.0,26.0,0.0
-0.0071530518811426715,-0.0071530518811426715,4.0,5.0,1,0.0,1.0,81.0,0.0
-0.005888836027282964,-0.005888836027282964,6.0,6.0,1,0.0,1.0,86.0,0.0
-0.02483486060872663,-0.02483486060872663,8.0,8.0,1,0.0,1.0,79.0,0.0
-0.014552348529584038,-0.014552348529584038,7.0,10.0,1,0.0,1.0,57.0,0.0
-0.008582227821833543,-0.008582227821833543,3.0,3.0,18,0.0,0.0,68.0,0.0
-0.005350922700659602,-0.005350922700659602,3.0,3.0,27,0.0,1.0,68.0,0.0
-0.00178969740582333,-0.00178969740582333,5.0,6.0,4,0.0,0.0,58.0,0.0
-0.02947573771824339,-0.02947573771824339,2.0,5.0,4,0.0,0.0,29.0,0.0
-0.005802291749844005,-0.005802291749844005,4.0,2.0,4,0.0,0.0,60.0,0.0
-0.004311435081033654,-0.004311435081033654,3.0,3.0,4,0.0,1.0,30.0,0.0
-0.047116904105593584,-0.047116904105593584,5.0,8.0,5,0.0,1.0,88.0,0.0
-0.000832450757023355,-0.000832450757023355,5.0,5.5,10,2.0,0.0,14.0,0.0
-0.0019226217656467034,-0.0019226217656467034,3.0,3.5,6,3.0,1.0,11.0,0.0
-0.00283109760616616,-0.00283109760616616,5.0,4.5,6,2.0,0.0,48.0,0.0
-0.018574027632009906,-0.018574027632009906,4.0,4.0,8,2.0,0.0,58.0,0.0
-0.007851621987984211,-0.007851621987984211,5.0,7.0,6,15.0,1.0,28.0,0.0
-0.019161189912093007,-0.019161189912093007,5.0,6.0,2,0.0,1.0,65.0,0.0
-0.009841662223901043,-0.009841662223901043,6.0,7.5,11,5.0,1.0,10.0,0.0
-0.021708747426981253,-0.021708747426981253,5.0,4.0,25,0.0,1.0,43.0,0.0
-0.010745834757807514,-0.010745834757807514,4.0,4.0,9,0.0,1.0,69.0,0.0
-0.0036492040078128923,-0.0036492040078128923,5.0,5.0,21,0.0,1.0,26.0,0.0
-0.01160362720932957,-0.01160362720932957,6.0,6.0,1,0.0,1.0,88.0,0.0
-0.009872741660550393,-0.009872741660550393,4.0,6.0,1,0.0,1.0,11.0,0.0
-0.01303854089217109,-0.01303854089217109,4.0,6.0,1,0.0,1.0,97.0,0.0
-0.008116992562451738,-0.008116992562451738,6.0,5.0,1,0.0,1.0,91.0,0.0
-0.014438549976929496,-0.014438549976929496,4.0,6.0,1,0.0,1.0,62.0,0.0
-0.016191430203952827,-0.016191430203952827,5.0,5.0,1,0.0,0.0,66.0,0.0
-0.0513169313598688,-0.0513169313598688,6.0,9.0,1,0.0,1.0,29.0,0.0
-0.019589129847495595,-0.019589129847495595,6.0,7.0,2,0.0,1.0,80.0,0.0
-0.011999053272545144,-0.011999053272545144,6.0,10.0,2,0.0,1.0,85.0,0.0
-0.020961884657038417,-0.020961884657038417,6.0,8.0,2,0.0,1.0,6.0,0.0
-0.007696224804737462,-0.007696224804737462,4.0,5.0,3,0.0,1.0,47.0,0.0
-0.00801897280071148,-0.00801897280071148,6.0,8.0,3,0.0,1.0,11.0,0.0
-0.003524886261215493,-0.003524886261215493,3.0,4.0,4,0.0,0.0,27.0,0.0
-0.0030601291470129075,-0.0030601291470129075,4.0,3.0,4,0.0,0.0,89.0,0.0
-0.01825080149085667,-0.01825080149085667,5.0,7.0,28,0.0,1.0,91.0,0.0
-0.0016357346581142432,-0.0016357346581142432,5.0,5.0,10,2.0,0.0,71.0,0.0
-0.0004642789690233646,-0.0004642789690233646,3.0,3.5,19,2.0,0.0,12.0,0.0
-0.002472488721750585,-0.002472488721750585,3.0,2.5,7,2.0,0.0,69.0,0.0
-0.0033331500443479654,-0.0033331500443479654,5.0,6.5,6,3.0,0.0,11.0,0.0
-0.0006364112335428406,-0.0006364112335428406,4.0,4.5,9,2.0,0.0,23.0,0.0
-0.0009663314072051697,-0.0009663314072051697,2.0,3.0,9,2.0,1.0,51.0,0.0
-0.004538075895984298,-0.004538075895984298,4.0,5.5,7,3.0,1.0,17.0,0.0
-0.003237999153683033,-0.003237999153683033,5.0,4.0,8,0.0,0.0,48.0,0.0
-0.005451811333475183,-0.005451811333475183,3.0,6.5,8,3.0,1.0,8.0,0.0
-0.0378729233557185,-0.0378729233557185,6.0,8.0,1,0.0,0.0,12.0,0.0
-0.004958365508519352,-0.004958365508519352,6.0,9.0,27,0.0,1.0,4.0,0.0
-0.005773124893911539,-0.005773124893911539,4.0,4.0,1,0.0,1.0,97.0,0.0
-0.006754756946851773,-0.006754756946851773,6.0,7.0,1,0.0,1.0,91.0,0.0
-0.005601948919750504,-0.005601948919750504,5.0,6.0,1,0.0,1.0,62.0,0.0
-0.025356516999256486,-0.025356516999256486,7.0,11.0,2,0.0,1.0,79.0,0.0
-0.005385827298742717,-0.005385827298742717,3.0,5.0,13,0.0,1.0,16.0,0.0
-0.00881651895965172,-0.00881651895965172,5.0,9.0,1,0.0,1.0,52.0,0.0
-0.014689098050841176,-0.014689098050841176,5.0,7.0,1,0.0,1.0,61.0,0.0
-0.005887879736924523,-0.005887879736924523,7.0,8.0,3,0.0,1.0,8.0,0.0
-0.005769299732477772,-0.005769299732477772,5.0,6.0,3,0.0,1.0,15.0,0.0
-0.04287097491411317,-0.04287097491411317,6.0,7.0,18,0.0,0.0,14.0,0.0
-0.013745239467059384,-0.013745239467059384,4.0,5.0,3,0.0,1.0,25.0,0.0
-0.002708692440285644,-0.002708692440285644,1.0,2.0,4,0.0,0.0,70.0,0.0
-0.03987778609219117,-0.03987778609219117,3.0,3.0,4,0.0,0.0,16.0,0.0
-0.0010796518146804915,-0.0010796518146804915,3.0,3.0,4,0.0,0.0,36.0,0.0
-0.031106212779386206,-0.031106212779386206,5.0,8.0,29,0.0,1.0,106.0,0.0
-0.00901590549938678,-0.00901590549938678,3.0,5.0,15,0.0,1.0,4.0,0.0
-0.022513943908789025,-0.022513943908789025,8.0,9.0,15,0.0,1.0,5.0,0.0
-0.007010564617734883,-0.007010564617734883,4.0,4.0,15,0.0,1.0,49.0,0.0
-0.030506618724643362,-0.030506618724643362,7.0,6.0,5,0.0,1.0,87.0,0.0
-0.1507276174264792,-0.1507276174264792,4.0,9.0,26,0.0,1.0,17.0,0.0
-0.004039848619236259,-0.004039848619236259,4.0,5.5,8,7.0,1.0,11.0,0.0
-0.009342000511615342,-0.009342000511615342,6.0,7.0,11,11.0,1.0,16.0,0.0
-0.062483055730211366,-0.062483055730211366,6.0,7.0,3,0.0,1.0,77.0,0.0
-0.0071822187370751385,-0.0071822187370751385,5.0,7.0,1,0.0,1.0,34.0,0.0
-0.021094330871682568,-0.021094330871682568,7.0,8.0,1,0.0,1.0,84.0,0.0
-0.0291443831090434,-0.0291443831090434,5.0,6.0,2,0.0,1.0,64.0,0.0
-0.01909807474843587,-0.01909807474843587,6.0,7.0,2,0.0,1.0,81.0,0.0
-0.010560792573449076,-0.010560792573449076,5.0,5.0,18,0.0,1.0,43.0,0.0
-0.36241826705842695,-0.36241826705842695,7.0,6.0,0,0.0,1.0,56.0,0.0
-0.002769895023225902,-0.002769895023225902,2.0,3.0,4,0.0,0.0,23.0,0.0
-0.020350815117994275,-0.020350815117994275,2.0,4.0,4,0.0,1.0,45.0,0.0
-0.02147589072470074,-0.02147589072470074,8.0,8.0,4,0.0,0.0,60.0,0.0
-0.012044955209750336,-0.012044955209750336,3.0,3.0,15,0.0,1.0,51.0,0.0
-0.015481862757989209,-0.015481862757989209,6.0,3.0,31,0.0,1.0,92.0,0.0
-0.0010777392339636083,-0.0010777392339636083,4.0,5.0,10,2.0,0.0,31.0,0.0
-0.002042158060451895,-0.002042158060451895,6.0,6.5,7,3.0,0.0,10.0,0.0
-0.002995579547818104,-0.002995579547818104,3.0,3.5,7,2.0,1.0,38.0,0.0
-0.0030644324536258944,-0.0030644324536258944,4.0,7.0,9,3.0,1.0,47.0,0.0
-0.013583148251303544,-0.013583148251303544,4.0,4.5,11,4.0,1.0,10.0,0.0
-0.01114269525656075,-0.01114269525656075,7.0,9.5,11,9.0,1.0,10.0,0.0
-0.04610036745457023,-0.04610036745457023,6.0,10.0,0,0.0,1.0,16.0,0.0
-0.00730223317705955,-0.00730223317705955,5.0,3.0,27,0.0,1.0,94.0,0.0
-0.012121458438425659,-0.012121458438425659,6.0,7.0,1,0.0,1.0,28.0,0.0
-0.011119266142778932,-0.011119266142778932,6.0,8.0,1,0.0,1.0,30.0,0.0
-0.022463738664970846,-0.022463738664970846,8.0,10.0,1,0.0,1.0,83.0,0.0
-0.06968440027445533,-0.06968440027445533,8.0,7.0,1,0.0,1.0,77.0,0.0
-0.026299419292679836,-0.026299419292679836,9.0,12.0,13,0.0,1.0,84.0,0.0
-0.016682963448191774,-0.016682963448191774,6.0,7.0,2,0.0,1.0,9.0,0.0
-0.05157369532111035,-0.05157369532111035,8.0,11.0,1,0.0,1.0,17.0,0.0
-0.010144806267527008,-0.010144806267527008,7.0,5.0,3,0.0,0.0,79.0,0.0
-0.02950060126756287,-0.02950060126756287,6.0,8.0,3,0.0,1.0,16.0,0.0
-0.02030443503560986,-0.02030443503560986,3.0,3.0,4,0.0,1.0,68.0,0.0
-0.009379295835594562,-0.009379295835594562,6.0,9.0,47,0.0,1.0,91.0,0.0
-0.005117587853199867,-0.005117587853199867,6.0,6.0,56,0.0,1.0,88.0,0.0
-0.04173824898453918,-0.04173824898453918,7.0,7.0,30,0.0,1.0,32.0,0.0
-0.0004638008238441438,-0.0004638008238441438,3.0,1.0,19,0.0,0.0,97.0,0.0
-0.0006985701068415403,-0.0006985701068415403,4.0,2.0,9,2.0,0.0,62.0,0.0
-0.013784447371755486,-0.013784447371755486,4.0,4.5,22,0.0,1.0,54.0,0.0
-0.0003208354152571345,-0.0003208354152571345,2.0,3.0,9,2.0,0.0,17.0,0.0
-0.005102765352644023,-0.005102765352644023,6.0,5.0,1,0.0,1.0,88.0,0.0
-0.005918959173573872,-0.005918959173573872,6.0,11.0,1,0.0,1.0,47.0,0.0
-0.02001563534736052,-0.02001563534736052,6.0,13.0,1,0.0,1.0,88.0,0.0
-0.026124418157085036,-0.026124418157085036,4.0,5.0,13,0.0,1.0,90.0,0.0
-0.009594939311423127,-0.009594939311423127,3.0,4.0,18,0.0,1.0,76.0,0.0
-0.015024277821474934,-0.015024277821474934,4.0,4.0,18,0.0,1.0,63.0,0.0
-0.015542587195750246,-0.015542587195750246,4.0,10.0,15,0.0,1.0,91.0,0.0
-0.004607406946971309,-0.004607406946971309,4.0,4.0,15,0.0,1.0,93.0,0.0
-0.30466789231214275,-0.30466789231214275,2.0,4.0,56,0.0,1.0,65.0,0.0
-0.013585538977199647,-0.013585538977199647,5.0,6.5,7,0.0,0.0,36.0,0.0
-0.01902013708422288,-0.01902013708422288,5.0,7.0,1,0.0,1.0,25.0,0.0
-0.003132807214254464,-0.003132807214254464,5.0,7.0,21,0.0,0.0,10.0,0.0
-0.0008381884991740042,-0.0008381884991740042,3.0,6.0,21,0.0,0.0,69.0,0.0
-0.019501151134518974,-0.019501151134518974,5.0,5.0,2,0.0,1.0,82.0,0.0
-0.03008680725728753,-0.03008680725728753,5.0,8.0,1,0.0,1.0,17.0,0.0
-0.014527963125443778,-0.014527963125443778,2.0,4.0,1,0.0,1.0,58.0,0.0
-0.009907168113454289,-0.009907168113454289,5.0,8.0,18,0.0,1.0,4.0,0.0
-0.01088114984352699,-0.01088114984352699,6.0,8.0,18,0.0,1.0,6.0,0.0
-0.01619429907502815,-0.01619429907502815,8.0,6.0,27,0.0,1.0,91.0,0.0
-0.0033168931082544592,-0.0033168931082544592,3.0,5.0,4,0.0,0.0,38.0,0.0
-0.013894898908155482,-0.013894898908155482,5.0,10.0,4,0.0,1.0,24.0,0.0
-0.006300519026592044,-0.006300519026592044,4.0,3.0,4,0.0,0.0,42.0,0.0
-0.008094997884207582,-0.008094997884207582,5.0,5.0,4,0.0,0.0,55.0,0.0
-0.006936452114955664,-0.006936452114955664,2.0,4.0,4,0.0,0.0,70.0,0.0
-0.0031897064905817354,-0.0031897064905817354,5.0,5.0,6,3.0,0.0,16.0,0.0
-0.00197043628356878,-0.00197043628356878,4.0,5.0,6,2.0,0.0,41.0,0.0
-0.002415111300244093,-0.002415111300244093,6.0,5.5,8,3.0,0.0,19.0,0.0
-0.00408383797572457,-0.00408383797572457,5.0,8.5,8,3.0,1.0,37.0,0.0
-0.013635744221017827,-0.013635744221017827,4.0,4.0,8,0.0,0.0,42.0,0.0
-0.014268330293126902,-0.014268330293126902,7.0,8.5,11,10.0,1.0,10.0,0.0
-0.0038638911932830167,-0.0038638911932830167,3.0,4.5,22,3.0,0.0,28.0,0.0
-0.01363717865655549,-0.01363717865655549,7.0,10.0,16,11.0,1.0,9.0,0.0
-0.026267861710851267,-0.026267861710851267,5.0,8.0,46,0.0,0.0,9.0,0.0
-0.03268026670938097,-0.03268026670938097,7.0,8.0,0,0.0,1.0,8.0,0.0
-0.011787713103329564,-0.011787713103329564,6.0,7.0,1,0.0,1.0,18.0,0.0
-0.009385511722924431,-0.009385511722924431,6.0,8.0,1,0.0,1.0,90.0,0.0
-0.017688502760093046,-0.017688502760093046,5.0,5.0,1,0.0,1.0,67.0,0.0
-0.025549687651661674,-0.025549687651661674,10.0,6.0,1,0.0,1.0,106.0,0.0
-0.013034237585558103,-0.013034237585558103,6.0,7.0,1,0.0,1.0,90.0,0.0
-0.015587054697417778,-0.015587054697417778,4.0,6.0,2,0.0,1.0,87.0,0.0
-0.04909212184095457,-0.04909212184095457,7.0,10.0,18,0.0,1.0,37.0,0.0
-0.01730455218117877,-0.01730455218117877,4.0,6.0,1,0.0,1.0,54.0,0.0
-0.008858595735423146,-0.008858595735423146,3.0,5.0,1,0.0,1.0,52.0,0.0
-0.023953639043422754,-0.023953639043422754,5.0,6.0,1,0.0,1.0,94.0,0.0
-0.02974206458306936,-0.02974206458306936,6.0,3.0,18,0.0,0.0,93.0,0.0
-0.03606744715898088,-0.03606744715898088,7.0,7.0,18,0.0,1.0,68.0,0.0
-0.00545611464008817,-0.00545611464008817,3.0,3.0,4,0.0,0.0,68.0,0.0
-0.026511715752253858,-0.026511715752253858,3.0,3.0,4,0.0,1.0,45.0,0.0
-0.00902307767707509,-0.00902307767707509,5.0,7.0,15,0.0,1.0,9.0,0.0
-0.002018250801490857,-0.002018250801490857,4.0,4.5,10,2.0,0.0,10.0,0.0
-0.0006220668781662176,-0.0006220668781662176,4.0,4.0,9,2.0,0.0,48.0,0.0
-0.00960258963429066,-0.00960258963429066,5.0,7.5,11,10.0,1.0,12.0,0.0
-0.0035626597303739333,-0.0035626597303739333,2.0,2.0,8,2.0,0.0,31.0,0.0
-0.0009094321308778984,-0.0009094321308778984,4.0,4.0,21,0.0,0.0,63.0,0.0
-0.0005388696169818042,-0.0005388696169818042,4.0,5.0,21,0.0,0.0,13.0,0.0
-0.007624503027854348,-0.007624503027854348,6.0,7.0,27,0.0,1.0,9.0,0.0
-0.023448717734165625,-0.023448717734165625,7.0,7.0,1,0.0,1.0,17.0,0.0
-0.012417430304363314,-0.012417430304363314,6.0,12.0,1,0.0,1.0,31.0,0.0
-0.043771800431765095,-0.043771800431765095,7.0,9.0,2,0.0,1.0,91.0,0.0
-0.04047403313067947,-0.04047403313067947,7.0,8.0,1,0.0,1.0,21.0,0.0
-0.01680536861407229,-0.01680536861407229,6.0,5.0,18,0.0,1.0,88.0,0.0
-0.011368379781152951,-0.011368379781152951,4.0,4.0,3,0.0,1.0,66.0,0.0
-0.012544616922036038,-0.012544616922036038,6.0,9.0,18,0.0,1.0,12.0,0.0
-0.019307980482113785,-0.019307980482113785,6.0,9.0,18,0.0,1.0,70.0,0.0
-0.0023405206522856535,-0.0023405206522856535,2.0,4.0,4,0.0,0.0,62.0,0.0
-0.012470026274077598,-0.012470026274077598,5.0,5.0,4,0.0,1.0,26.0,0.0
-0.09658436991223646,-0.09658436991223646,6.0,7.0,18,0.0,1.0,21.0,0.0
-0.006342595802363472,-0.006342595802363472,4.0,4.0,15,0.0,1.0,57.0,0.0
-0.03337835867104329,-0.03337835867104329,5.0,3.0,25,0.0,1.0,59.0,0.0
-0.013980965040415221,-0.013980965040415221,4.0,6.0,37,0.0,0.0,16.0,0.0
-0.007057900990477739,-0.007057900990477739,3.0,5.0,7,1.0,1.0,31.0,0.0
-0.004185204753719372,-0.004185204753719372,5.0,6.5,8,4.0,0.0,26.0,0.0
-0.004771410743444032,-0.004771410743444032,4.0,4.5,11,3.0,0.0,13.0,0.0
-0.007493013103568637,-0.007493013103568637,4.0,6.0,11,3.0,0.0,10.0,0.0
-0.00270008582705967,-0.00270008582705967,3.0,6.0,15,0.0,1.0,9.0,0.0
-0.006114520551875166,-0.006114520551875166,5.0,6.0,21,0.0,1.0,18.0,0.0
-0.0033369752057817313,-0.0033369752057817313,6.0,8.0,21,0.0,1.0,20.0,0.0
-0.005064513738306362,-0.005064513738306362,4.0,5.0,1,0.0,0.0,88.0,0.0
-0.016257892383864513,-0.016257892383864513,5.0,8.0,1,0.0,1.0,32.0,0.0
-0.005188353339724541,-0.005188353339724541,6.0,7.0,1,0.0,1.0,25.0,0.0
-0.009756074236820525,-0.009756074236820525,7.0,8.0,1,0.0,1.0,31.0,0.0
-0.013117434846742517,-0.013117434846742517,5.0,6.0,1,0.0,0.0,61.0,0.0
-0.013506166877449,-0.013506166877449,4.0,5.0,1,0.0,1.0,63.0,0.0
-0.009543299632067284,-0.009543299632067284,6.0,5.0,13,0.0,0.0,83.0,0.0
-0.02005866841349039,-0.02005866841349039,5.0,7.0,1,0.0,1.0,46.0,0.0
-0.020231278823189085,-0.020231278823189085,6.0,9.0,1,0.0,1.0,57.0,0.0
-0.014290803116550278,-0.014290803116550278,5.0,9.0,18,0.0,1.0,5.0,0.0
-0.01282098483562564,-0.01282098483562564,4.0,4.0,18,0.0,1.0,56.0,0.0
-0.01236531247982825,-0.01236531247982825,7.0,11.0,18,0.0,1.0,11.0,0.0
-0.012441815708503574,-0.012441815708503574,5.0,8.0,18,0.0,1.0,7.0,0.0
-0.015406793964851548,-0.015406793964851548,7.0,8.0,3,0.0,0.0,18.0,0.0
-0.008072525060784206,-0.008072525060784206,4.0,3.0,3,0.0,1.0,68.0,0.0
-0.025222636349074668,-0.025222636349074668,3.0,4.0,18,0.0,1.0,66.0,0.0
-0.0044945646846752075,-0.0044945646846752075,4.0,3.0,4,0.0,1.0,69.0,0.0
-0.017189797338165787,-0.017189797338165787,4.0,5.0,4,0.0,1.0,59.0,0.0
-0.004386025728992094,-0.004386025728992094,4.0,5.0,10,3.0,0.0,45.0,0.0
-0.002630276630893438,-0.002630276630893438,5.0,6.5,7,3.0,0.0,12.0,0.0
-0.007076070507288128,-0.007076070507288128,4.0,6.0,1,0.0,1.0,57.0,0.0
-0.008974785013973793,-0.008974785013973793,5.0,5.0,1,0.0,0.0,93.0,0.0
-0.025445930147770766,-0.025445930147770766,7.0,7.0,1,0.0,1.0,6.0,0.0
-0.029532158849391442,-0.029532158849391442,6.0,8.0,1,0.0,0.0,87.0,0.0
-0.008609482097049127,-0.008609482097049127,5.0,6.0,1,0.0,1.0,53.0,0.0
-0.008831341460207563,-0.008831341460207563,3.0,5.0,1,0.0,1.0,52.0,0.0
-0.012397348206836042,-0.012397348206836042,3.0,4.0,1,0.0,1.0,56.0,0.0
-0.014264505131693136,-0.014264505131693136,4.0,6.0,18,0.0,1.0,17.0,0.0
-0.01874998505796315,-0.01874998505796315,6.0,8.0,3,0.0,1.0,16.0,0.0
